"GeneName"	"FoldChange"	"Pvalue"	"Padj"
"RNA binding motif protein Y-linked family 1 member E"	NA	NA	NA
"RNA binding motif protein Y-linked family 1 member J"	NA	NA	NA
"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4"	NA	NA	NA
"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1"	NA	NA	NA
"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4"	NA	NA	NA
"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5"	NA	NA	NA
"killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1"	NA	NA	NA
"keratin 2"	NA	NA	NA
"keratin 4"	NA	NA	NA
"keratin 8"	3.45729277893632	NA	NA
"keratin 14"	NA	NA	NA
"keratin associated protein 10-6"	NA	NA	NA
"keratin associated protein 10-7"	NA	NA	NA
"keratin associated protein 10-9"	NA	NA	NA
"keratin associated protein 10-11"	NA	NA	NA
"keratin associated protein 10-5"	NA	NA	NA
"keratin associated protein 10-8"	NA	NA	NA
"keratin associated protein 10-3"	NA	NA	NA
"keratin associated protein 12-3"	NA	NA	NA
"keratin associated protein 12-4"	NA	NA	NA
"keratin associated protein 10-12"	NA	NA	NA
"MAS related GPR family member G"	NA	NA	NA
NA	NA	NA	NA
"family with sequence similarity 99 member A"	NA	NA	NA
"olfactory receptor family 56 subfamily B member 1"	NA	NA	NA
"serpin family A member 13, pseudogene"	NA	NA	NA
"immunoglobulin heavy variable 3/OR16-8 (non-functional)"	NA	NA	NA
"chromosome 16 putative open reading frame 97"	NA	NA	NA
"uncharacterized LOC388282"	NA	NA	NA
"transmembrane and immunoglobulin domain containing 1"	NA	NA	NA
"keratin associated protein 26-1"	NA	NA	NA
"long intergenic non-protein coding RNA 1913"	NA	NA	NA
"transmembrane protein 247"	NA	NA	NA
"IQ motif containing F5"	NA	NA	NA
"proline rich 23B"	NA	NA	NA
"chromosome 5 open reading frame 46"	NA	NA	NA
"surfactant associated 2"	NA	NA	NA
"putative protein FAM90A15"	NA	NA	NA
"SPATA31 subfamily D member 3"	NA	NA	NA
"SPATA31 subfamily D member 1"	NA	NA	NA
"ladinin 1"	NA	NA	NA
"uncharacterized LOC389831"	NA	NA	NA
"ankyrin repeat domain 57 pseudogene"	NA	NA	NA
"CSAG family member 3"	NA	NA	NA
"guanylate cyclase 2G, pseudogene"	NA	NA	NA
"olfactory receptor family 52 subfamily K member 1"	NA	NA	NA
"olfactory receptor family 51 subfamily D member 1"	NA	NA	NA
"olfactory receptor family 51 subfamily M member 1"	NA	NA	NA
"olfactory receptor family 51 subfamily I member 1"	NA	NA	NA
"olfactory receptor family 52 subfamily N member 5"	NA	NA	NA
"olfactory receptor family 52 subfamily E member 6"	NA	NA	NA
"olfactory receptor family 52 subfamily E member 8"	NA	NA	NA
"olfactory receptor family 52 subfamily E member 4"	NA	NA	NA
"olfactory receptor family 56 subfamily A member 3"	NA	NA	NA
"olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)"	NA	NA	NA
"olfactory receptor family 4 subfamily X member 1"	NA	NA	NA
"olfactory receptor family 5 subfamily D member 13"	NA	NA	NA
"olfactory receptor family 5 subfamily D member 16"	NA	NA	NA
"olfactory receptor family 5 subfamily W member 2"	NA	NA	NA
"olfactory receptor family 8 subfamily H member 2"	NA	NA	NA
"olfactory receptor family 8 subfamily H member 3"	NA	NA	NA
"olfactory receptor family 5 subfamily T member 3"	NA	NA	NA
"olfactory receptor family 5 subfamily T member 1"	NA	NA	NA
"olfactory receptor family 8 subfamily K member 1"	NA	NA	NA
"olfactory receptor family 5 subfamily M member 9"	NA	NA	NA
"olfactory receptor family 5 subfamily M member 1"	NA	NA	NA
"olfactory receptor family 9 subfamily G member 1"	NA	NA	NA
"olfactory receptor family 5 subfamily AK member 2"	NA	NA	NA
"olfactory receptor family 5 subfamily AN member 1"	NA	NA	NA
"olfactory receptor family 4 subfamily D member 10"	NA	NA	NA
"olfactory receptor family 4 subfamily D member 9"	NA	NA	NA
"tripartite motif containing 77"	NA	NA	NA
"olfactory receptor family 10 subfamily G member 4"	NA	NA	NA
"olfactory receptor family 8 subfamily A member 1"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 1"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 75"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 76"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 70"	NA	NA	NA
"olfactory receptor family 4 subfamily N member 2"	NA	NA	NA
"olfactory receptor family 4 subfamily K member 2"	NA	NA	NA
"olfactory receptor family 4 subfamily K member 13"	NA	NA	NA
"olfactory receptor family 4 subfamily K member 17"	NA	NA	NA
"olfactory receptor family 11 subfamily G member 2"	NA	NA	NA
"ribonuclease A family member 9 (inactive)"	NA	NA	NA
"olfactory receptor family 5 subfamily AU member 1"	NA	NA	NA
"golgin A2 pseudogene"	NA	NA	NA
"protein phosphatase 2 regulatory subunit B'', beta pseudogene"	NA	NA	NA
"immunoglobulin heavy variable 3/OR16-17 (non-functional)"	NA	NA	NA
"olfactory receptor family 7 subfamily G member 2"	NA	NA	NA
"olfactory receptor family 7 subfamily A member 10"	NA	NA	NA
"PRAME family member 12"	NA	NA	NA
NA	NA	NA	NA
"PRAME family member 8"	NA	NA	NA
"PRAME family member 18"	NA	NA	NA
"PRAME family member 17"	NA	NA	NA
"olfactory receptor family 10 subfamily K member 2"	NA	NA	NA
"olfactory receptor family 10 subfamily K member 1"	NA	NA	NA
"olfactory receptor family 6 subfamily Y member 1"	NA	NA	NA
"olfactory receptor family 6 subfamily K member 3"	NA	NA	NA
"olfactory receptor family 11 subfamily L member 1"	NA	NA	NA
"olfactory receptor family 2 subfamily M member 2"	NA	NA	NA
"olfactory receptor family 2 subfamily M member 7"	NA	NA	NA
"olfactory receptor family 2 subfamily G member 6"	NA	NA	NA
"serine peptidase inhibitor, Kunitz type 4"	NA	NA	NA
"D-dopachrome tautomerase-like"	-0.924131865369329	NA	NA
NA	NA	NA	NA
"sulfotransferase family 6B member 1"	NA	NA	NA
"ubiquitin specific peptidase 17 like family member 6, pseudogene"	NA	NA	NA
"ubiquitin specific peptidase 17 like family member 9, pseudogene"	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
"olfactory receptor family 2 subfamily A member 25"	NA	NA	NA
"olfactory receptor family 1 subfamily L member 6"	NA	NA	NA
"olfactory receptor family 2 subfamily A member 5"	NA	NA	NA
"mucin 21, cell surface associated"	NA	NA	NA
"Rho GTPase activating protein 6"	-0.256765794937892	NA	NA
"GATA3 antisense RNA 1"	NA	NA	NA
"LBX1 antisense RNA 1"	NA	NA	NA
"chromosome 10 open reading frame 120"	NA	NA	NA
"HOATZ cilia and flagella associated protein"	2.46320002975949	NA	NA
"long intergenic non-protein coding RNA 2167"	NA	NA	NA
"long intergenic non-protein coding RNA 1538"	NA	NA	NA
"PRAME family member 4"	NA	NA	NA
"PRAME family member 13"	NA	NA	NA
"long intergenic non-protein coding RNA 2783"	NA	NA	NA
NA	NA	NA	NA
"C-type lectin domain containing 20A"	NA	NA	NA
"defensin beta 132"	NA	NA	NA
NA	NA	NA	NA
"LIM homeobox transcription factor 1 alpha"	6.39382795730656	NA	NA
"chromosome 3 open reading frame 85"	NA	NA	NA
"long intergenic non-protein coding RNA 885"	NA	NA	NA
"TMPRSS11B N-terminal like, pseudogene"	NA	NA	NA
"amelotin"	NA	NA	NA
"long intergenic non-protein coding RNA 1623"	NA	NA	NA
"mitochondrial coiled-coil domain 1"	NA	NA	NA
"uncharacterized LOC401357"	NA	NA	NA
"family with sequence similarity 74 member A1"	NA	NA	NA
"family with sequence similarity 74 member A4"	NA	NA	NA
"WD repeat domain 38"	2.32480612746528	NA	NA
"uncharacterized LOC401589"	NA	NA	NA
"olfactory receptor family 51 subfamily T member 1"	NA	NA	NA
"olfactory receptor family 51 subfamily A member 4"	NA	NA	NA
"olfactory receptor family 51 subfamily A member 2"	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
"olfactory receptor family 2 subfamily T member 27"	NA	NA	NA
"olfactory receptor family 2 subfamily T member 35"	NA	NA	NA
"olfactory receptor family 4 subfamily A member 47"	NA	NA	NA
"olfactory receptor family 5 subfamily H member 14"	NA	NA	NA
"olfactory receptor family 5 subfamily H member 15"	NA	NA	NA
"olfactory receptor family 5 subfamily K member 3"	NA	NA	NA
"olfactory receptor family 5 subfamily K member 4"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 65"	NA	NA	NA
"olfactory receptor family 6 subfamily C member 68"	NA	NA	NA
"defensin beta 133"	NA	NA	NA
"C-terminal binding protein 2 pseudogene"	NA	NA	NA
"HOXB cluster antisense RNA 3"	NA	NA	NA
"long intergenic non-protein coding RNA 1194"	NA	NA	NA
"POTE ankyrin domain family member G"	NA	NA	NA
"lymphotoxin alpha"	NA	NA	NA
"lymphotoxin beta"	NA	NA	NA
"microRNA let-7a-3"	NA	NA	NA
"microRNA let-7b"	NA	NA	NA
"microRNA let-7f-2"	NA	NA	NA
"microRNA 100"	NA	NA	NA
"microRNA 101-2"	NA	NA	NA
"microRNA 105-2"	NA	NA	NA
"microRNA 106a"	NA	NA	NA
"microRNA 10a"	NA	NA	NA
"microRNA 10b"	NA	NA	NA
"microRNA 1-1"	NA	NA	NA
"microRNA 122"	NA	NA	NA
"microRNA 127"	NA	NA	NA
"microRNA 129-1"	NA	NA	NA
"microRNA 129-2"	NA	NA	NA
"microRNA 133a-2"	NA	NA	NA
"microRNA 134"	NA	NA	NA
"microRNA 135a-1"	NA	NA	NA
"microRNA 136"	NA	NA	NA
"microRNA 139"	NA	NA	NA
"microRNA 140"	NA	NA	NA
"microRNA 141"	NA	NA	NA
"microRNA 143"	NA	NA	NA
"microRNA 144"	NA	NA	NA
"microRNA 145"	NA	NA	NA
"microRNA 147a"	NA	NA	NA
"microRNA 148a"	NA	NA	NA
"microRNA 150"	NA	NA	NA
"microRNA 152"	NA	NA	NA
"microRNA 153-2"	NA	NA	NA
"microRNA 154"	NA	NA	NA
"microRNA 155"	NA	NA	NA
"microRNA 16-1"	NA	NA	NA
"microRNA 16-2"	NA	NA	NA
"microRNA 17"	NA	NA	NA
"microRNA 18a"	NA	NA	NA
"microRNA 182"	NA	NA	NA
"microRNA 183"	NA	NA	NA
"microRNA 185"	NA	NA	NA
"microRNA 187"	NA	NA	NA
"microRNA 188"	NA	NA	NA
"microRNA 190a"	NA	NA	NA
"microRNA 194-2"	NA	NA	NA
"microRNA 196a-1"	NA	NA	NA
"microRNA 196a-2"	NA	NA	NA
"microRNA 198"	NA	NA	NA
"microRNA 19a"	NA	NA	NA
"microRNA 19b-1"	NA	NA	NA
"microRNA 19b-2"	NA	NA	NA
"microRNA 20a"	NA	NA	NA
"microRNA 200a"	NA	NA	NA
"microRNA 200b"	NA	NA	NA
"microRNA 200c"	NA	NA	NA
"microRNA 204"	NA	NA	NA
"microRNA 205"	NA	NA	NA
"microRNA 206"	NA	NA	NA
"microRNA 208a"	NA	NA	NA
"microRNA 211"	NA	NA	NA
"microRNA 216a"	NA	NA	NA
"microRNA 217"	NA	NA	NA
"microRNA 218-1"	NA	NA	NA
"microRNA 218-2"	NA	NA	NA
"microRNA 219a-1"	NA	NA	NA
"microRNA 22"	NA	NA	NA
NA	NA	NA	NA
"microRNA 24-1"	NA	NA	NA
"microRNA 27a"	NA	NA	NA
"microRNA 28"	NA	NA	NA
"microRNA 299"	NA	NA	NA
"microRNA 30a"	NA	NA	NA
"microRNA 30d"	NA	NA	NA
"microRNA 30e"	NA	NA	NA
"microRNA 31"	NA	NA	NA
"microRNA 34b"	NA	NA	NA
"microRNA 9-2"	NA	NA	NA
"microRNA 92a-1"	NA	NA	NA
"microRNA 92a-2"	NA	NA	NA
"microRNA 96"	NA	NA	NA
"microRNA 99a"	NA	NA	NA
"TNFSF12-TNFSF13 readthrough"	NA	NA	NA
"serine peptidase inhibitor Kazal type 14 (putative)"	NA	NA	NA
"MAGE family member A1"	NA	NA	NA
"MAGE family member A2"	NA	NA	NA
"MAGE family member A3"	NA	NA	NA
"MAGE family member A4"	NA	NA	NA
"MAGE family member A9"	NA	NA	NA
"MAGE family member B1"	NA	NA	NA
"MAGE family member B2"	NA	NA	NA
"MAGE family member B3"	NA	NA	NA
"DnaJ heat shock protein family (Hsp40) member B3"	NA	NA	NA
"defensin beta 103A"	NA	NA	NA
"mannose binding lectin 2"	NA	NA	NA
"sperm mitochondria associated cysteine rich protein"	NA	NA	NA
"secretoglobin family 2A member 2"	NA	NA	NA
"testis-specific transcript, Y-linked 9B"	NA	NA	NA
"MHC class I polypeptide-related sequence B"	NA	NA	NA
"matrix metallopeptidase 7"	NA	NA	NA
"myelin oligodendrocyte glycoprotein"	-9.75994647579723	NA	NA
"kallikrein related peptidase 12"	NA	NA	NA
"tripartite motif-containing 51H, pseudogene"	NA	NA	NA
"caspase recruitment domain family member 17"	NA	NA	NA
"long intergenic non-protein coding RNA 544"	NA	NA	NA
"olfactory receptor family 11 subfamily H member 12"	NA	NA	NA
"neurofibromin 1 pseudogene 2"	NA	NA	NA
NA	NA	NA	NA
"PRAME family member 11"	NA	NA	NA
"PRAME family member 6"	NA	NA	NA
"heterogeneous nuclear ribonucleoprotein C like 2"	NA	NA	NA
"long intergenic non-protein coding RNA 1761"	NA	NA	NA
"long intergenic non-protein coding RNA 1720"	NA	NA	NA
"CA15 pseudogene 2"	NA	NA	NA
NA	NA	NA	NA
"ACTR3B pseudogene 2"	NA	NA	NA
"two pore channel 3 pseudogene"	NA	NA	NA
"long intergenic non-protein coding RNA 2483"	NA	NA	NA
"double homeobox 4 like 4 (pseudogene)"	NA	NA	NA
"long intergenic non-protein coding RNA 1667"	NA	NA	NA
"oocyte expressed protein"	NA	NA	NA
"zinc finger protein 716"	NA	NA	NA
"putative protein FAM90A5"	NA	NA	NA
"putative protein FAM90A18/FAM90A19"	NA	NA	NA
"putative protein FAM90A9"	NA	NA	NA
NA	NA	NA	NA
"SPANX family member N4"	NA	NA	NA
NA	3.12630781507934	NA	NA
"testis-specific transcript, Y-linked 6B"	NA	NA	NA
"olfactory receptor family 5 subfamily B member 3"	NA	NA	NA
"olfactory receptor family 9 subfamily K member 2"	NA	NA	NA
"olfactory receptor family 4 subfamily Q member 3"	NA	NA	NA
"olfactory receptor family 4 subfamily M member 1"	NA	NA	NA
"golgin-like pseudogene"	NA	NA	NA
"high mobility group box 3 pseudogene 27"	NA	NA	NA
"T cell-interacting, activating receptor on myeloid cells 1"	NA	NA	NA
"pepsinogen B, pseudogene"	NA	NA	NA
"olfactory receptor family 10 subfamily J member 3"	NA	NA	NA
"olfactory receptor family 2 subfamily W member 5 pseudogene"	NA	NA	NA
NA	NA	NA	NA
"sulfotransferase family 1C member 3"	NA	NA	NA
"olfactory receptor family 2 subfamily B member 3"	NA	NA	NA
"olfactory receptor family 2 subfamily J member 3"	NA	NA	NA
"olfactory receptor family 14 subfamily J member 1"	NA	NA	NA
"olfactory receptor family 10 subfamily C member 1"	NA	NA	NA
"patched domain containing 4"	0.524277464157255	NA	NA
"SLC25A51 pseudogene 1"	NA	NA	NA
"olfactory receptor family 2 subfamily A member 2"	NA	NA	NA
"forkhead box B2"	NA	NA	NA
"eukaryotic translation initiation factor 3 subunit I pseudogene 1"	NA	NA	NA
"basic charge Y-linked 2B"	NA	NA	NA
"basic charge Y-linked 2C"	NA	NA	NA
"microRNA 133b"	NA	NA	NA
"microRNA 151a"	NA	NA	NA
"microRNA 323a"	NA	NA	NA
"microRNA 328"	NA	NA	NA
"microRNA 337"	NA	NA	NA
"microRNA 338"	NA	NA	NA
"microRNA 376c"	NA	NA	NA
"microRNA 372"	NA	NA	NA
"microRNA 196b"	NA	NA	NA
"TRIM6-TRIM34 readthrough"	NA	NA	NA
"microseminoprotein beta"	NA	NA	NA
"FSHD region gene 2"	NA	NA	NA
"keratinocyte proline rich protein"	NA	NA	NA
"late cornified envelope 6A"	NA	NA	NA
"metallothionein 1B"	NA	NA	NA
"defensin alpha 10, pseudogene"	NA	NA	NA
"myosin IF"	1.67171362165411	NA	NA
"mucin 2, oligomeric mucus/gel-forming"	NA	NA	NA
"mucin 7, secreted"	NA	NA	NA
"myogenic factor 5"	NA	NA	NA
"myosin heavy chain 4"	3.31476287087164	NA	NA
"atonal bHLH transcription factor 1"	NA	NA	NA
"testis-specific transcript, Y-linked 3B"	NA	NA	NA
"testis-specific transcript, Y-linked 4B"	NA	NA	NA
"testis-specific transcript, Y-linked 4C"	NA	NA	NA
"testis-specific transcript, Y-linked 17B"	NA	NA	NA
"testis-specific transcript, Y-linked 17C"	NA	NA	NA
"H2A.B variant histone 1"	NA	NA	NA
"neuraminidase 2"	NA	NA	NA
"neuropeptide Y receptor Y1"	0.0775707150426032	NA	NA
"neuropeptide Y receptor Y2"	-0.678748986280162	NA	NA
"neurotrophin 3"	3.61578760841774	NA	NA
"ribonuclease A family member 12 (inactive)"	NA	NA	NA
"SPANX family member N1"	NA	NA	NA
"SPANX family member N2"	NA	NA	NA
"SPANX family member N5"	NA	NA	NA
"microRNA 361"	NA	NA	NA
"microRNA 375"	NA	NA	NA
"microRNA 377"	NA	NA	NA
"microRNA 379"	NA	NA	NA
"microRNA 380"	NA	NA	NA
"microRNA 381"	NA	NA	NA
"microRNA 383"	NA	NA	NA
"microRNA 384"	NA	NA	NA
"microRNA 422a"	NA	NA	NA
"microRNA 424"	NA	NA	NA
"microRNA 425"	NA	NA	NA
"long intergenic non-protein coding RNA 293"	NA	NA	NA
"cornulin"	NA	NA	NA
"olfactory receptor family 1 subfamily D member 2"	NA	NA	NA
"membrane spanning 4-domains A13"	NA	NA	NA
"defensin beta 107B"	NA	NA	NA
"defensin beta 104B"	NA	NA	NA
"double homeobox A"	NA	NA	NA
"defensin beta 106B"	NA	NA	NA
"defensin beta 105B"	NA	NA	NA
"ubiquilin 3"	NA	NA	NA
"regenerating family member 3 alpha"	NA	NA	NA
"taste 2 receptor member 16"	NA	NA	NA
"small nucleolar RNA host gene 32"	NA	NA	NA
"testis-specific transcript, Y-linked 1"	NA	NA	NA
"prolactin releasing hormone"	NA	NA	NA
"CDKN2A divergent transcript"	NA	NA	NA
"transcription factor Dp family member 3"	NA	NA	NA
"BPI fold containing family A member 1"	NA	NA	NA
"keratin 76"	NA	NA	NA
"MAGE family member C2"	NA	NA	NA
"vestigial like family member 1"	NA	NA	NA
"calcium binding protein 2"	NA	NA	NA
"variable charge X-linked 2"	NA	NA	NA
"pyruvate dehydrogenase E1 subunit alpha 2"	NA	NA	NA
"calmodulin like 5"	NA	NA	NA
"phosphoglycerate kinase 2"	NA	NA	NA
"serpin family A member 4"	NA	NA	NA
"serpin family B member 5"	NA	NA	NA
"CPX chromosome region candidate 1"	NA	NA	NA
"ATPase H+ transporting V1 subunit G2"	NA	NA	NA
"claudin 22"	NA	NA	NA
"ferritin heavy chain like 17"	NA	NA	NA
"pancreatic lipase"	NA	NA	NA
"long intergenic non-protein coding RNA 160"	NA	NA	NA
"CHODL antisense RNA 1"	NA	NA	NA
"long intergenic non-protein coding RNA 113"	NA	NA	NA
"long intergenic non-protein coding RNA 112"	NA	NA	NA
"long intergenic non-protein coding RNA 111"	NA	NA	NA
"chloride intracellular channel 6"	3.91717683112421	NA	NA
"cancer/testis antigen family 45 member A6"	NA	NA	NA
"cancer/testis antigen family 45 member A1"	NA	NA	NA
"IL6 antisense RNA 1"	NA	NA	NA
"hydroxyacid oxidase 1"	NA	NA	NA
"HLA complex group 4"	NA	NA	NA
"cysteine rich C-terminal 1"	NA	NA	NA
"ring finger protein 186"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A8"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A7"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A6"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A5"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A9"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A4"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A1"	NA	NA	NA
"UDP glucuronosyltransferase family 1 member A3"	NA	NA	NA
"NK1 homeobox 1"	NA	NA	NA
"SSX family member 4B"	NA	NA	NA
"membrane spanning 4-domains A12"	NA	NA	NA
"odontogenic, ameloblast associated"	NA	NA	NA
NA	NA	NA	NA
"DNAJC25-GNG10 readthrough"	NA	NA	NA
NA	NA	NA	NA
"pancreatic polypeptide"	NA	NA	NA
NA	NA	NA	NA
NA	0.043780008085191	NA	NA
"microRNA 429"	NA	NA	NA
"microRNA 448"	NA	NA	NA
"microRNA 449a"	NA	NA	NA
"microRNA 450a-1"	NA	NA	NA
"defensin beta 103B"	NA	NA	NA
"sulfatase 2"	-0.78485146617993	NA	NA
"protocadherin alpha constant"	NA	NA	NA
"testis expressed 13A"	NA	NA	NA
"protein kinase Y-linked (pseudogene)"	1.37604364206937	NA	NA
"protamine 1"	NA	NA	NA
"protamine 2"	NA	NA	NA
"butyrophilin like 2"	NA	NA	NA
"serine protease 1"	NA	NA	NA
"tripartite motif containing 39"	NA	NA	NA
"potassium two pore domain channel subfamily K member 13"	-1.70093681034428	NA	NA
"vault RNA 1-2"	NA	NA	NA
"galectin 14"	NA	NA	NA
"proteasome 20S subunit beta 8"	NA	NA	NA
"PR/SET domain 9"	NA	NA	NA
"proteasome 20S subunit beta 9"	NA	NA	NA
"aldo-keto reductase family 1 member B10"	NA	NA	NA
"deleted in azoospermia 3"	NA	NA	NA
"deleted in azoospermia 2"	NA	NA	NA
"deleted in azoospermia 4"	NA	NA	NA
"lysozyme like 6"	NA	NA	NA
"taste 2 receptor member 38"	NA	NA	NA
"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 5A"	NA	NA	NA
"B melanoma antigen"	NA	NA	NA
"chronic lymphocytic leukemia up-regulated 1"	NA	NA	NA
"microRNA 362"	NA	NA	NA
"microRNA 363"	NA	NA	NA
"microRNA 20b"	NA	NA	NA
"microRNA 18b"	NA	NA	NA
"microRNA 433"	NA	NA	NA
"microRNA 431"	NA	NA	NA
"parathyroid hormone"	NA	NA	NA
"microRNA 329-1"	NA	NA	NA
"microRNA 329-2"	NA	NA	NA
"microRNA 323b"	NA	NA	NA
"microRNA 452"	NA	NA	NA
"microRNA 485"	NA	NA	NA
"microRNA 488"	NA	NA	NA
"microRNA 489"	NA	NA	NA
"microRNA 511"	NA	NA	NA
NA	NA	NA	NA
"microRNA 146b"	NA	NA	NA
"microRNA 432"	NA	NA	NA
"microRNA 494"	NA	NA	NA
"microRNA 495"	NA	NA	NA
"microRNA 193b"	NA	NA	NA
"microRNA 512-1"	NA	NA	NA
"microRNA 512-2"	NA	NA	NA
"microRNA 498"	NA	NA	NA
"microRNA 520e"	NA	NA	NA
"microRNA 515-1"	NA	NA	NA
"microRNA 519e"	NA	NA	NA
"microRNA 520f"	NA	NA	NA
"microRNA 515-2"	NA	NA	NA
"microRNA 519c"	NA	NA	NA
"microRNA 520a"	NA	NA	NA
"microRNA 526b"	NA	NA	NA
"microRNA 519b"	NA	NA	NA
"microRNA 525"	NA	NA	NA
"microRNA 523"	NA	NA	NA
"microRNA 518f"	NA	NA	NA
"microRNA 520b"	NA	NA	NA
"microRNA 518b"	NA	NA	NA
"microRNA 526a-1"	NA	NA	NA
"microRNA 520c"	NA	NA	NA
"microRNA 518c"	NA	NA	NA
"microRNA 524"	NA	NA	NA
"microRNA 517a"	NA	NA	NA
"microRNA 519d"	NA	NA	NA
"microRNA 521-2"	NA	NA	NA
"microRNA 520d"	NA	NA	NA
"microRNA 517b"	NA	NA	NA
"microRNA 520g"	NA	NA	NA
"microRNA 516b-2"	NA	NA	NA
"microRNA 526a-2"	NA	NA	NA
"microRNA 518e"	NA	NA	NA
"microRNA 518a-1"	NA	NA	NA
"microRNA 518d"	NA	NA	NA
"microRNA 516b-1"	NA	NA	NA
"microRNA 518a-2"	NA	NA	NA
"microRNA 517c"	NA	NA	NA
"microRNA 520h"	NA	NA	NA
"microRNA 521-1"	NA	NA	NA
"microRNA 522"	NA	NA	NA
"microRNA 519a-1"	NA	NA	NA
"microRNA 527"	NA	NA	NA
"microRNA 516a-1"	NA	NA	NA
"microRNA 516a-2"	NA	NA	NA
"microRNA 519a-2"	NA	NA	NA
"microRNA 500a"	NA	NA	NA
"microRNA 501"	NA	NA	NA
"microRNA 502"	NA	NA	NA
"microRNA 450a-2"	NA	NA	NA
"microRNA 504"	NA	NA	NA
"microRNA 513a-1"	NA	NA	NA
"microRNA 513a-2"	NA	NA	NA
"microRNA 507"	NA	NA	NA
"microRNA 508"	NA	NA	NA
"microRNA 509-1"	NA	NA	NA
"microRNA 510"	NA	NA	NA
"microRNA 514a-1"	NA	NA	NA
"microRNA 514a-2"	NA	NA	NA
"microRNA 514a-3"	NA	NA	NA
"UDP glucuronosyltransferase family 2 member A2"	NA	NA	NA
"shroom family member 4"	-2.17206087209141	NA	NA
"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"	NA	NA	NA
"histocompatibility minor HB-1"	NA	NA	NA
