	SRR1554535	SRR1554537	SRR1554539	SRR1554556	SRR1554561	SRR1554566	SRR1554567	SRR1554568
731282	17	214	28	38	35	35	123	88
7314	25979	22298	20804	37605	30001	24465	22500	15263
731424	0	0	0	0	0	0	0	0
7316	13227	19811	11002	16718	14926	22685	24142	16867
7317	8045	19656	7389	10450	10791	26138	18208	19181
731779	0	0	2	4	2	0	2	0
731789	1	2	8	4	6	2	0	0
7318	365	169	175	488	242	293	148	196
7319	1701	2291	1346	1869	986	2292	3197	2144
731932	0	0	0	0	0	0	12	1
732	0	1	0	0	0	0	0	1
7320	2955	2352	2430	3061	1429	2375	3424	2171
7321	881	1941	633	983	419	2018	2994	2264
7322	3486	4771	2803	4024	2408	4671	6710	4128
732253	41	52	30	40	90	37	139	40
732265	2	0	1	1	0	1	1	0
732275	0	0	0	0	0	0	0	1
7323	4806	8699	5259	6413	4876	7205	9153	7240
7324	1994	3233	1250	3005	631	1881	4430	2338
7325	1771	651	1373	1825	1516	257	874	310
7326	1757	2958	1411	2349	1231	3155	3897	3114
7327	1740	3637	1567	2342	2081	4234	4186	3857
7328	1495	3966	2008	2563	2389	4086	5201	3955
7329	1603	4470	1178	2041	1594	4104	5748	4397
733	24	7	11	18	5	21	10	11
7332	3517	4350	2938	4250	3353	3560	4959	3382
7334	3828	5592	4025	4188	2937	4532	7617	4531
7335	15	13	23	13	15	14	17	15
7336	3035	2599	3303	2634	1969	2644	3961	2152
7337	3192	8092	4223	3932	2707	9127	9515	7276
734	1120	575	927	1193	518	572	569	571
7341	3192	4025	2821	3167	2639	5013	4909	3326
7342	2497	5840	2954	2954	2795	5397	6639	4902
7343	2825	11665	2725	4228	4241	15573	11339	9558
7345	25520	25484	21663	24857	23101	22512	31023	17236
7347	240	501	239	341	128	528	553	454
7348	2	5	2	2	0	1	4	3
7349	75	58	53	87	106	46	58	36
735	0	0	0	2	1	1	0	0
7350	0	1	0	0	1	8	12	8
7351	78	720	51	164	48	1441	588	619
7352	42	254	62	69	80	206	283	202
7353	635	1143	508	904	532	1166	1292	985
735301	25	28	28	10	9	23	70	48
7355	474	559	370	661	502	591	641	416
7356	0	2	3	1	1	1	2	0
7357	241	947	521	361	438	461	888	724
7358	309	1174	236	482	353	1622	1420	1253
7360	9168	2958	8242	6858	6146	2918	3396	2314
7363	0	0	0	0	0	0	0	0
7364	0	0	0	1	0	0	0	0
7365	0	0	0	0	0	0	0	0
7366	0	0	0	0	0	0	0	0
7367	1	0	0	0	0	0	0	0
7368	2111	76	1375	10410	775	232	185	232
7369	0	0	0	0	0	0	0	0
7371	223	1165	327	326	442	1110	1074	939
7372	332	1257	288	496	348	1583	1452	989
7373	46	44	121	81	101	217	60	7
7374	644	1970	319	647	458	2914	1868	1883
7375	1822	4145	1906	2680	2239	4714	4974	3958
7376	2079	956	1541	2541	2916	1119	835	749
7378	516	65	388	519	744	45	189	45
7379	4	43	6	7	10	71	71	65
738	3047	6789	2694	3221	4816	5578	5796	3859
7380	2	1	1	5	1	1	1	3
7381	6657	4819	5247	7180	3349	6434	6599	5056
7384	5025	3820	3684	4934	4526	4831	3911	2801
7385	6068	6491	5273	6507	4413	5235	7126	4679
7386	2755	1359	2106	2353	1449	1734	1725	956
7388	3834	3745	2980	4465	2670	3229	3769	2707
7389	1517	1082	1209	2009	1435	1413	1296	860
7390	1670	852	1536	2059	1993	919	1315	645
7391	1287	4139	1258	1867	1635	4566	5314	4152
7392	5377	7223	3719	5584	7410	6416	6820	5640
7398	1029	3669	1016	1481	497	6808	4473	4402
7399	25	16	20	25	23	23	32	6
740	886	1505	765	1166	1207	1405	1548	1047
7401	0	1	0	1	0	0	0	0
7402	1624	1548	1952	2246	1482	1934	1554	2110
7403	465	2146	594	1083	491	2393	2023	2478
7404	465	0	2	803	274	0	1190	0
7405	1087	1686	1025	1817	969	1699	1828	1445
7407	16	45	4	12	23	71	46	67
7408	238	300	183	297	261	746	412	401
7409	56	32	92	75	39	49	33	25
741	190	179	99	201	363	212	198	104
7410	507	8128	469	1055	878	7295	6668	5611
7411	2339	2344	1795	2643	1168	3041	3486	2414
7412	50	375	61	95	18	1050	613	729
7414	717	1674	927	1027	990	2161	1389	1646
7415	5529	9942	5045	7274	6267	14525	11018	8962
7416	8236	4926	7454	8058	7625	3794	6328	3177
7417	2856	4493	2437	3006	1803	4011	4722	2941
7419	4650	5625	3857	4757	3694	4899	6864	4328
7421	14	0	12	19	24	2	4	0
7422	1444	2227	694	1743	1897	3602	1456	4468
7423	1549	784	821	1420	1379	1425	1808	897
7424	38	79	35	72	35	59	117	77
7425	3979	156	3931	2931	10177	216	477	110
7428	1333	5802	1082	1437	1037	5843	8777	5624
7429	0	1	0	0	0	3	1	0
7430	3728	14846	1124	4151	2577	18396	10070	13092
7431	3927	18830	2317	5389	2720	60550	22004	39271
7432	407	20	755	537	246	21	61	8
7433	865	13	1130	1127	1534	36	29	18
7434	139	10	179	259	483	43	123	21
7436	545	2732	893	1666	730	2354	3634	2468
7439	585	125	228	1114	316	171	147	143
744	726	5100	874	620	657	5150	4539	5140
7441	0	0	0	0	0	0	0	0
7442	479	1054	249	703	448	1137	1167	891
7443	390	674	309	347	206	2543	1169	1577
7444	126	353	84	464	34	251	155	197
7447	35610	1764	34241	30055	30345	1908	1723	2132
7448	49	52	58	64	96	98	95	64
745	6785	239	3233	22476	3451	285	210	222
7450	1035	511	1462	2488	1383	1453	611	337
7453	3080	1900	3032	2916	3269	1836	2199	1953
7454	68	29	32	95	61	68	58	42
7455	0	0	0	0	0	0	0	0
7456	1095	248	556	3450	561	487	369	369
7458	8694	8240	8027	12357	9972	8055	8912	7477
746	797	1040	537	1205	542	468	993	680
7461	7546	16823	6922	11443	14173	15243	15922	14396
7462	70	134	29	162	60	146	127	128
7464	357	642	408	333	479	570	564	590
7465	38	1481	24	48	22	2979	1407	2019
7466	2254	719	1493	2268	3262	963	763	772
7468	2633	13975	3198	3798	3508	17547	15309	14916
7469	870	1930	652	980	1321	2312	2011	1911
747	2528	2140	3168	2798	5732	1982	1948	1704
7471	54	6	92	128	195	6	40	6
7472	50	14	101	48	92	4	11	5
7473	69	190	110	96	198	345	460	291
7474	167	182	215	214	192	225	655	184
7475	31	1	12	20	21	6	3	2
7476	212	373	338	210	523	341	726	261
7477	302	4153	155	336	361	1082	338	337
7478	7	14	11	15	10	9	14	3
7479	8	3	11	2	5	4	4	0
7480	994	187	832	1211	1582	36	314	13
7481	12	36	10	10	20	124	84	50
7482	135	254	113	136	185	157	187	260
7483	8	93	12	31	45	57	71	18
7484	5	0	5	11	22	1	5	2
7485	2547	2435	1444	3045	1405	2067	2891	1707
7486	219	1068	248	420	108	1300	1657	1257
7490	1	0	1	2	2	0	0	0
7494	611	643	483	834	867	607	671	406
7498	2	2	1	2	2	0	4	1
7499	1	1	0	2	0	3	2	2
750	23	77	34	34	25	52	70	51
7503	2	21012	3784	7	2	6797	175	11083
7504	575	151	806	527	575	115	148	88
7507	557	964	508	688	355	1376	1348	956
7508	1058	1352	844	1791	974	2568	1707	1525
751071	25	245	35	41	22	118	192	95
7511	1059	2046	955	1346	980	2771	2554	1846
7512	6	14	6	11	4	23	30	23
7514	4297	11977	3995	5497	2280	14470	13512	12573
7515	845	2017	674	1057	1106	2626	1764	1858
7516	23	600	25	43	26	1105	425	1036
7517	373	737	198	521	423	1331	673	892
7518	121	112	81	148	44	328	239	173
751816	5	13	1	4	6	4	11	6
752	1591	811	1752	1637	2696	693	765	939
7520	4696	16838	4730	6194	3922	21107	21293	15063
752014	179	229	159	272	347	337	247	191
7525	675	1454	433	1616	379	2512	3961	1787
7528	1124	3128	1256	1511	1393	3075	3402	2913
7529	15742	15340	20117	18675	14735	16476	20733	11758
753	2205	7681	3571	5370	2815	1911	4104	2348
7531	24736	46367	20797	32588	21196	38396	50689	29852
7532	42732	50697	49543	50767	53810	35253	60648	40651
7533	32701	12161	33066	32054	35075	10008	17229	7616
7534	32064	47895	31877	33124	24446	39338	68765	33501
7535	30	22	35	52	25	51	46	30
7536	5632	12988	4423	7197	6904	15273	13236	13000
7538	154	390	202	837	683	347	165	265
7539	150	1274	168	254	85	1245	1912	1215
754	2454	3835	1270	4153	1553	6360	5704	4469
7541	527	1388	372	730	387	1919	1875	1328
7542	607	688	415	759	681	627	740	512
7543	650	2880	886	1026	422	3158	2152	2629
7544	346	0	3	563	202	0	1417	0
7545	518	413	219	779	354	2080	4425	1520
7546	332	436	172	289	218	1355	1269	998
7547	57	70	45	73	43	1074	1160	646
7549	147	509	194	236	190	413	505	412
755	1234	844	1078	1415	1925	1455	1191	961
7551	541	2830	327	964	353	3393	3546	2742
7552	1108	9466	1626	1461	966	9655	12833	11243
7553	377	892	339	516	293	963	1122	786
7554	153	1737	185	271	223	1339	1285	1539
7555	6656	6903	4398	6941	4064	7760	7952	5823
7556	484	1309	486	626	248	1459	1716	1196
7559	748	1954	1003	1126	516	2139	2615	1930
7561	202	810	246	282	95	1121	1161	913
7562	489	1910	569	1392	190	1789	2764	1586
7564	183	564	148	203	132	663	595	446
7565	230	920	210	334	142	863	842	721
7566	273	476	217	334	179	685	627	368
7567	77	216	72	102	40	319	370	217
7568	78	382	55	79	20	634	497	521
7569	311	624	309	464	158	1061	925	922
757	1175	1518	1085	1537	703	813	1314	1076
7570	412	1327	173	440	96	1927	2014	1451
7571	727	1838	641	870	488	1746	2393	1691
7572	2587	7364	2000	5773	1566	6565	7631	6068
7574	5	5	1	3	2	7	14	4
7576	146	1207	121	229	67	1367	1387	1285
7579	52	426	88	147	118	420	291	296
758	3640	24926	3715	4361	6239	6359	27008	9384
7580	800	1655	580	1016	375	2043	1813	1393
7581	1139	5397	1560	1665	656	6250	7121	5955
7582	692	5362	1098	830	550	4609	4695	4129
7584	148	708	147	242	119	713	784	541
7586	737	5299	1828	3396	1369	4238	4694	4650
7587	777	2848	967	1353	788	2718	2966	2496
7589	160	574	122	252	127	689	709	592
759	0	1	1	0	0	4	0	6
7592	419	907	430	577	401	991	1139	1016
7593	789	1430	618	877	1304	1793	1434	1257
7594	304	1232	284	482	133	1812	2205	1809
7596	227	1229	185	425	160	1408	1441	1092
7597	85	458	126	202	116	331	385	402
760	2193	152	858	6304	1368	630	157	119
761	45	36	45	36	20	51	34	33
762	364	5	472	349	514	28	26	14
7620	26	437	29	39	22	719	710	739
7621	90	1112	137	259	191	1352	1189	1106
7625	521	4068	435	709	760	4221	3879	3783
7626	286	693	295	383	211	694	890	488
7627	456	1118	439	493	259	1648	1929	1435
7629	778	986	660	1116	943	1771	1331	1110
763	7	0	3	4	6	4	1	0
7633	81	470	93	140	141	417	413	363
7634	0	1	0	2	0	1	6	6
7637	7	73	6	11	0	66	82	56
7638	26	516	69	91	55	353	539	415
7639	55	464	63	78	12	604	613	460
7643	6	142	6	18	5	245	128	213
7644	430	4150	882	882	337	3339	5333	3843
765	0	0	0	1	0	0	0	0
7652	2	7	1	3	1	8	21	7
766	290	5	278	267	478	1	13	0
767	290	76	217	234	203	110	206	259
7673	148	336	122	221	88	571	487	471
7675	31	669	92	123	62	649	642	731
767557	8	7	8	6	19	0	7	2
767558	0	0	0	0	0	0	0	0
767561	0	1	3	1	2	2	3	1
767562	2	0	4	2	1	0	2	0
767563	23	1	38	58	7	4	12	8
767564	3	1	7	11	1	0	1	1
767565	0	0	0	1	0	0	0	0
767566	0	0	2	0	1	0	0	0
767567	0	0	0	0	0	0	0	0
767569	0	0	0	0	0	1	1	0
767577	3	0	2	3	4	0	2	1
767578	1	0	1	2	1	0	0	0
767579	1	0	0	3	9	0	3	0
767580	0	0	0	1	1	0	2	1
767581	0	0	0	1	1	0	0	1
767582	2	0	0	2	0	1	1	0
767583	1	0	3	3	0	2	0	1
767584	1	0	1	0	1	0	1	0
767585	0	0	0	0	0	1	1	1
767588	2	3	6	8	6	3	6	0
767589	0	0	0	0	0	0	1	1
767590	0	1	1	2	0	0	1	1
767591	3	1	0	0	1	1	0	0
767592	2	0	1	0	0	0	1	1
767593	0	0	0	0	0	0	0	0
767594	0	0	0	0	0	0	0	0
767595	0	0	0	0	0	0	0	0
767596	0	0	0	0	0	1	1	1
767597	0	0	0	0	0	0	0	2
767598	3	0	0	2	0	1	0	0
767599	0	1	0	2	0	0	2	0
767600	0	0	0	0	0	2	2	0
767603	0	0	1	0	0	0	3	0
767604	0	0	0	0	0	1	1	0
767605	4	0	4	0	1	0	1	0
767606	1	1	1	1	1	1	1	0
767608	0	0	0	0	0	0	1	0
767609	0	0	0	0	0	0	1	3
767610	0	0	0	1	0	0	0	0
767611	0	0	1	0	0	0	1	0
767612	0	0	1	1	2	0	1	0
7678	24	514	52	52	24	591	822	473
767811	10	104	7	1	1	200	257	6
767846	20	102	16	28	22	30	78	78
768	5	13	6	4	15	39	16	62
768096	352	12	162	226	475	16	273	6
768097	42	0	33	30	39	0	15	0
7681	74	684	54	181	65	852	570	729
768206	47	19	32	82	56	0	41	6
768211	209	491	150	473	140	639	507	404
768212	0	0	0	0	0	0	0	0
768213	0	0	0	0	0	0	0	0
768214	1	0	0	0	0	0	0	0
768215	0	0	0	0	0	0	0	0
768216	0	4	1	0	0	4	2	3
768217	0	1	1	2	0	0	0	0
768218	0	0	0	3	0	0	4	0
768219	0	0	0	0	0	0	0	0
768220	5	3	1	2	2	10	11	2
768222	544	358	963	1267	1783	328	1016	422
768239	0	1	0	0	1	0	0	0
7690	517	2037	610	750	561	2761	2501	2363
7691	184	611	193	287	166	897	555	630
7692	669	1744	495	846	729	2168	1943	1566
7693	254	1463	378	395	298	1551	1568	1337
7694	300	2623	304	544	295	2160	2547	2179
7695	292	884	241	325	104	1092	1340	730
7696	84	299	65	143	42	387	381	403
7697	285	1193	310	465	116	876	1232	1069
7699	257	1198	247	348	121	1193	1360	1019
770	12136	1768	9448	13229	15023	940	1366	658
7700	36	490	100	119	31	385	383	316
7701	997	3079	1051	1421	1748	2812	2573	2525
7702	409	969	327	442	269	1037	1068	1005
7703	355	1866	347	366	613	1951	1775	1846
7704	334	129	1049	640	2440	135	216	145
7705	1748	4951	1481	2439	817	6911	6640	5427
7706	666	354	611	802	754	449	368	301
7707	1411	5600	1824	2034	973	5267	6578	5252
7709	997	2432	746	1317	1320	4040	2720	2674
771	89	1813	28	53	158	5066	2265	2742
7710	236	3426	415	334	383	2790	3289	2760
7711	63	185	72	106	65	239	275	191
7712	19	245	33	26	20	236	225	220
7716	1074	5302	811	2811	655	5950	6287	5686
7718	31	27	38	35	24	41	36	25
7726	1	4	0	2	1	2	3	3
7727	288	585	295	429	358	643	646	468
7728	361	870	378	589	325	1181	1213	1019
773	2951	2133	5087	3498	8493	5267	7401	5621
7730	330	841	269	465	171	1006	1122	1152
7732	2091	4391	2182	2688	3380	5308	4027	3917
7733	200	812	205	263	132	934	1125	800
7737	296	586	269	354	286	646	532	468
7738	586	1188	785	688	598	1513	1660	1121
7739	173	378	133	246	135	343	261	240
774	2820	7094	3903	3096	6698	4082	6212	3929
7741	634	1895	453	793	483	2074	2527	2065
7743	1006	1644	1030	2028	672	2192	2275	1869
7745	294	3275	509	941	388	2166	2870	3187
7746	147	1257	107	251	83	1361	2045	1077
7748	601	2665	531	820	328	3103	3473	3468
775	1180	4142	2521	1688	3670	890	3514	917
7750	2945	9273	3575	4310	2121	12229	11950	11726
7752	211	584	172	218	148	796	706	472
7753	287	1493	334	479	345	1682	1635	1319
7754	1569	587	1992	1523	1233	396	1187	565
7755	311	983	226	311	440	1134	1033	791
7756	2076	5966	1985	3018	1884	5171	6779	5938
7757	49	6	223	114	29	41	224	181
776	578	371	952	768	1112	211	1004	294
7760	947	1521	670	940	1223	1557	1548	1205
7761	89	307	116	95	74	286	376	269
7762	37	103	62	60	79	35	184	39
7763	10119	10094	9090	10554	6503	10605	16404	8978
7764	140	1330	70	293	80	1621	1278	1656
7766	244	602	217	296	175	811	805	786
7767	65	282	79	184	79	262	276	312
7768	145	401	134	227	91	454	585	445
7769	519	900	346	492	212	1130	1169	893
777	1050	10441	3051	1517	3854	11574	10417	11263
7770	432	1125	322	771	293	1352	1533	1405
7771	246	961	195	308	107	1161	1139	1037
7772	154	1112	145	246	135	1564	1480	1361
7773	115	326	139	141	63	457	502	413
7775	200	837	146	223	163	1275	974	934
7776	631	1682	824	912	1083	1438	1517	1847
7779	214	326	402	392	442	316	375	190
778	102	6	78	70	94	16	9	5
7780	10	0	5	8	10	1	1	1
7781	1973	11	2419	2021	4479	1	10	1
7782	158	641	506	611	383	440	917	624
7783	0	1	2	0	0	5	1	3
7784	14	32	34	103	30	35	44	104
7786	1954	2967	1927	2246	3143	3164	2992	2477
7789	130	849	189	284	169	507	764	581
779	30	14	50	56	61	14	10	7
7791	3492	3725	2413	2901	5165	3651	3416	2962
7798	2453	1152	4152	3031	4174	1699	1208	1302
7799	3907	7347	5373	5451	6340	7202	7718	7454
780	6	4	1	3	2	8	5	7
7802	257	958	191	490	331	2003	1505	1618
7803	3312	12815	3415	4624	1956	9735	15228	9714
7804	800	10919	1247	1293	1387	4849	7141	6670
7805	434	252	191	637	161	294	269	220
780776	367	1051	397	447	465	817	1251	824
780851	6	95	11	5	2	1	18	12
780852	0	0	0	0	0	0	0	0
780853	0	1	0	0	0	2	0	2
780854	1	0	0	0	0	0	3	1
7809	2	1	5	2	4	0	2	0
781	428	3793	2364	1258	1679	1557	5171	2035
7812	12863	28477	12849	16304	11065	30397	37414	26041
7813	781	843	795	1633	549	905	1154	887
7818	1494	2305	1140	1877	1238	3048	2745	2169
782	4891	3642	4996	4732	8751	3822	3836	3454
7827	1	0	0	0	0	0	13	1
783	1619	618	2533	1956	2893	433	809	514
7832	607	706	576	1727	962	1222	847	839
7837	391	6811	388	519	693	6856	6633	7039
784	3152	5501	3406	3132	5931	5062	6316	4203
7840	297	3712	449	683	350	3571	2938	3308
7841	1067	1735	806	1078	1473	1968	2086	1413
7844	1466	2719	1355	2595	1444	2019	2712	1833
7846	4165	45969	3594	12930	4768	25186	34674	34852
7849	15	1	60	1	27	9	13	12
785	3575	3064	6289	3887	3327	1112	2647	1970
7850	0	0	0	1	3	0	1	0
7851	2	1	8	8	9	4	3	3
7852	138	781	60	177	73	1016	1393	654
7855	157	71	111	304	166	99	510	40
7857	4978	298	6939	6444	7874	207	5307	146
786	8	24	1	3	8	35	13	11
7862	506	2214	487	738	878	2668	1897	1924
7866	275	664	230	485	435	899	620	600
7867	448	190	156	453	332	744	402	337
7869	3799	479	1578	8936	2330	750	591	464
7871	1404	1724	1668	1560	1379	1685	1912	1428
7873	391	771	232	587	493	836	797	549
7874	4275	9253	5448	5332	5065	10044	11370	9700
7879	9193	7109	6734	10385	7653	5917	9664	5868
788	306	229	120	401	169	462	309	225
7881	2355	551	2480	2418	2308	367	1511	546
7884	1669	2087	1259	1497	1155	2320	2404	1610
78986	1512	1782	1342	1596	2402	1929	2456	1522
78987	2706	2051	2213	2794	3991	1976	1929	1740
78988	711	972	675	790	627	1004	1237	925
78989	31	28	8	16	16	83	22	26
78990	114	367	202	190	197	359	389	206
78991	930	911	842	798	1058	1001	971	810
78992	721	1008	568	803	1058	854	823	661
78994	742	2162	484	873	979	2918	2734	2429
78995	19	194	21	36	19	473	224	235
78996	195	290	164	407	231	388	274	218
78997	1317	5665	1084	1223	2080	4499	6135	3036
78998	13	17	11	24	21	29	19	27
78999	934	3974	820	928	1850	3010	3168	2580
790	666	2220	694	1139	1182	3054	1829	2268
79000	45	61	49	64	120	168	97	79
79001	465	967	371	753	435	845	750	671
79002	1753	5191	1514	1922	2694	3254	4016	3141
79003	514	866	332	691	247	1577	1278	1178
79004	2177	2508	1546	2068	2281	3046	2951	1886
79005	527	956	346	703	571	1015	1245	886
79006	1310	267	734	1403	1438	976	410	519
79007	2776	2069	2805	2444	5416	1568	2330	1625
79008	9	34	8	6	8	13	10	11
79009	773	1650	819	928	601	2481	2185	1640
79012	6684	29793	7500	7499	11165	15915	14881	14552
79015	122	17	103	123	80	17	35	16
79016	1678	2050	1472	2130	2292	1731	2172	1505
79017	1077	690	1025	1208	902	1168	865	663
79018	612	913	629	888	695	894	1060	819
79019	12	170	4	13	8	376	123	194
79020	611	566	473	641	520	377	543	348
79022	622	1547	546	719	757	1765	1785	1735
79023	97	204	51	104	31	400	197	233
79025	1	38	1	2	2	56	83	42
79026	3349	1220	3272	6582	5126	3360	2269	2145
79027	1784	4363	1795	2647	1377	3518	5172	3726
79029	185	798	187	202	251	1008	818	660
7903	203	990	289	292	189	1004	2750	1341
79031	524	715	357	723	404	1141	858	701
79033	2575	2192	2017	2674	2285	1810	2542	1297
79034	662	1662	621	887	1042	2699	2137	1698
79035	1228	852	920	1139	1204	1295	985	856
79036	1375	1531	1013	1807	1420	1546	1517	851
79037	126	1695	202	685	476	1060	895	1180
79038	2252	1127	1357	2464	2226	1272	1364	979
79039	856	1345	815	1212	1437	2102	1377	1253
79041	918	236	1310	1157	1802	134	201	133
79042	352	1034	219	423	346	1179	1017	793
79047	1127	5328	957	1311	1784	7764	5910	4378
79048	1516	4991	1431	1861	1458	7143	4810	5241
7905	12270	5627	13607	13092	7833	3646	6333	2518
79050	469	719	355	342	429	864	750	656
79053	467	700	261	491	235	674	757	663
79054	4	3	7	3	3	6	11	1
79056	5	2	3	7	4	6	4	2
79057	103	547	210	187	437	359	425	408
79058	753	659	599	727	932	1104	666	527
79064	242	274	191	268	274	201	242	164
79065	3884	2569	3446	4471	6010	2544	2683	2208
79066	682	2002	536	1214	575	2812	2268	1910
79068	3183	5335	4148	4981	3897	4756	6639	4960
79070	67	475	87	131	78	539	531	424
79071	552	1542	821	1101	607	1608	2018	1376
79072	225	472	237	323	147	536	599	407
79073	1038	821	777	1407	1128	854	799	620
79074	165	649	282	396	291	411	565	483
79075	87	252	56	95	36	670	643	487
79077	476	1177	502	486	639	900	1102	641
79078	241	500	229	380	250	503	700	492
79080	453	355	334	475	640	487	379	275
79081	605	704	453	700	687	1006	1014	596
79083	33	1	6	15	7	3	10	1
79084	628	1313	558	662	530	1984	1614	1284
79085	12526	3120	11337	12277	17025	3283	4056	2827
79086	986	1596	885	1439	1166	1731	1811	1309
79087	338	818	284	550	550	847	869	657
79088	93	658	110	199	104	879	701	662
79089	1175	1691	931	1613	1624	1549	1987	1343
79090	281	156	168	425	274	190	144	126
79091	175	480	168	236	230	631	596	430
79092	108	62	46	147	99	235	193	116
79094	319	112	266	279	402	112	204	60
79095	1526	1379	1383	1600	1998	1378	1167	778
790952	11	0	1	1	4	1	3	0
790955	188	232	174	282	329	231	207	127
79096	2090	2230	1804	2286	2656	2716	3095	2216
79097	0	0	0	0	0	0	0	0
79098	4	4	8	9	7	3	59	1
79100	2	1	0	1	0	1	0	0
79101	495	1384	546	742	317	1511	1730	1564
79102	1146	970	1056	1227	1630	1146	1010	797
79104	34	5	25	31	49	18	20	13
79109	2504	2683	2227	2823	3249	2792	3332	2114
791114	8	44	1	48	13	83	156	163
791115	0	0	0	1	0	1	3	6
7913	1536	6332	1414	2159	698	10902	7720	6789
79132	293	13	172	287	256	34	47	17
79133	605	843	681	634	456	884	1045	1049
79134	272	588	247	515	268	479	567	420
79135	881	635	714	966	534	577	902	579
79136	0	1	0	0	0	0	0	0
79137	7308	4587	7056	7205	10200	4011	5237	3021
79139	1123	3681	1114	1705	1115	1745	4144	2070
79140	197	1489	151	255	260	952	1348	723
79142	850	1353	701	1007	1152	1751	1647	1268
79143	3243	1667	2867	3248	5729	1285	1811	1143
79144	2194	3591	1290	2699	2665	2515	3243	2062
79145	923	1432	911	1049	1013	1645	1386	962
79147	764	756	657	936	1175	1057	790	919
79148	441	172	133	425	390	284	250	109
79149	65	39	38	55	43	127	88	63
7915	3004	1064	2889	3170	2863	1924	2563	1744
79152	1928	3	699	5043	772	1	14	8
79153	59	354	34	78	83	382	350	286
79154	920	255	672	668	986	285	350	189
79155	206	288	110	310	262	548	287	298
79156	122	34	52	232	106	23	26	18
79157	461	987	478	551	489	915	965	842
79158	2941	8675	4439	3600	3273	8050	11453	8214
79159	502	908	370	605	538	1178	994	750
7916	45	135	28	42	52	66	95	98
79160	1	2	2	5	0	4	7	1
79161	309	75	236	289	252	136	126	86
79165	224	332	164	274	266	386	352	234
79166	0	0	0	0	0	0	0	0
79168	5	5	6	21	4	17	20	16
79169	373	866	289	517	487	1162	971	793
7917	19	99	21	32	17	67	83	86
79170	4	1	0	7	5	3	2	0
79171	1000	1358	593	1270	1203	2116	1362	1066
79172	62	424	57	89	83	669	434	474
79173	93	825	74	125	86	1179	1025	688
79174	508	803	375	661	611	1352	721	669
79175	268	1024	296	496	356	1162	1234	927
79176	355	293	383	413	689	176	342	196
79177	524	311	438	530	715	387	436	280
79178	803	776	663	1177	911	1165	917	715
7918	0	0	0	0	0	0	0	0
79180	5222	456	3018	4483	6039	1134	464	566
79183	734	1548	1035	1128	1086	1693	2164	1257
79184	751	1128	664	687	488	1547	1696	1258
79187	1865	2687	1501	1822	2281	2977	2611	2279
79188	1138	3889	910	1719	1227	3171	4092	3232
7919	14	80	4	12	6	67	56	55
79190	3	2	9	1	5	0	1	0
79191	2	0	0	2	9	10	9	6
79192	3	3	1	0	2	34	17	22
7920	11	0	5	12	0	0	10	6
7922	0	0	0	0	0	0	0	1
79228	194	543	144	246	209	770	411	409
7923	0	0	0	0	0	0	0	1
79230	207	1249	238	582	192	1209	1715	1762
79258	4	136	4	5	10	183	225	122
79269	946	2543	1153	1299	852	2084	2912	2219
79290	7	1	2	5	2	1	5	1
79295	0	0	0	0	0	0	0	0
793	605	47	1204	877	1207	30	757	29
79310	0	0	0	0	0	0	0	0
79315	0	0	0	0	0	1	0	0
79317	0	0	0	0	0	0	0	0
7932	0	0	0	0	0	0	0	0
79324	0	0	0	0	0	0	0	0
79339	0	1	0	3	0	0	1	0
79345	0	0	0	0	0	0	0	0
7936	29	38	6	32	14	92	43	40
79363	191	213	151	209	507	234	290	140
79364	1305	7665	1416	2382	1548	6733	7093	6280
79365	2337	119	1391	3662	1551	117	101	98
79366	328	312	161	203	110	1114	482	603
79368	0	0	0	0	2	0	0	0
79369	167	194	131	183	243	64	201	60
79370	1	12	6	1	1	22	24	17
794	399	313	566	425	700	953	4254	354
7940	0	0	0	0	0	0	0	0
79400	12	14	22	28	51	3	10	4
7941	109	23	124	84	94	17	31	22
79411	137	147	86	131	109	295	253	157
79412	228	28	172	175	310	31	32	23
79413	0	1	0	0	0	0	0	0
79414	582	985	672	736	1326	1117	1073	819
79415	871	2313	678	1267	1225	4130	2610	2494
7942	572	84	252	1351	466	105	97	94
79441	338	1697	387	656	270	2144	2216	1748
79442	361	160	493	298	483	30	151	12
79443	382	283	294	891	428	441	252	382
79444	5	1	4	1	0	7	2	4
79446	244	278	205	306	308	329	352	213
79447	757	2730	449	913	983	4036	2181	2434
79465	12	33	11	13	25	111	97	87
79469	30	240	40	39	14	145	253	189
79473	0	0	0	0	0	1	0	0
795	0	0	0	0	0	2	0	0
79501	0	0	0	0	0	0	0	0
79541	1	0	0	0	0	0	0	0
79544	0	0	0	0	0	0	0	0
7955	15	44	38	73	39	31	44	28
79567	4245	7185	3967	3768	7298	4302	6386	4662
79568	300	286	272	342	215	317	397	269
7957	642	405	551	831	395	694	687	420
79570	329	10731	224	217	517	4777	7748	5857
79571	379	976	354	637	487	1381	1194	1037
79572	1597	4199	1800	2157	1095	2989	5314	3258
79573	618	1407	554	855	483	1414	1845	1252
79574	1	2	0	1	1	2	2	0
79575	2667	1250	2280	2531	4873	1174	1174	949
79576	316	417	301	477	216	769	610	464
79577	1043	2218	774	1507	596	1965	2159	1900
79581	461	1163	326	549	684	1128	1049	796
79582	764	638	517	880	369	1250	1089	799
79583	504	509	386	734	532	695	675	463
79585	1220	2877	1122	2101	1537	3087	2538	2060
